run_id,git_commit,dirty,scene,candidate,view,pos_x,pos_y,pos_z,target_x,target_y,target_z,up_x,up_y,up_z,focal,dir_x,dir_y,dir_z,screen_res,hit_fraction,median_hit_over_diagonal,p10_hit_over_diagonal,accepted,reject_reason,scene_diagonal
phase0_2026_09_01,fc3a28f,1,hairball.obj,37,C,-3.652245,0.222315,-2.104643,0.259219,0.968646,-2.545070,0.000000,1.000000,0.000000,50.000,0.976325,0.186289,-0.109933,64,0.99316,0.05438,0.02376,1,,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,38,,-2.696219,1.485154,-1.198375,2.138108,1.931556,-2.432732,0.000000,1.000000,0.000000,50.000,0.965060,0.089114,-0.246411,64,0.99951,0.05070,0.03516,1,,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,39,,-1.621189,0.890624,-1.950819,0.015033,0.016871,0.245730,0.000000,1.000000,0.000000,50.000,0.569125,-0.303917,0.764023,64,1.00000,0.02284,0.01381,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,40,,-1.844441,1.784279,-2.194776,0.800049,0.530936,0.028983,0.000000,1.000000,0.000000,50.000,0.719491,-0.340999,0.605022,64,1.00000,0.03064,0.01548,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,41,,-1.615816,2.703041,-1.493557,1.172444,0.942147,-0.576629,0.000000,1.000000,0.000000,50.000,0.814602,-0.514453,0.267885,64,1.00000,0.03415,0.01921,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,42,,-1.276117,0.573832,-2.780704,-2.248663,-2.181750,1.791780,0.000000,1.000000,0.000000,50.000,-0.179222,-0.507803,0.842624,64,1.00000,0.03167,0.00976,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,43,,-1.136555,0.200779,-1.932818,-2.911246,-0.716303,2.051161,0.000000,1.000000,0.000000,50.000,-0.398203,-0.205774,0.893919,64,1.00000,0.00264,0.00220,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,44,,-0.372597,0.182391,-1.876731,-0.188858,-0.118881,0.635544,0.000000,1.000000,0.000000,50.000,0.072425,-0.118754,0.990279,64,1.00000,0.01511,0.00376,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,45,,-0.853254,1.294707,-1.976912,0.224077,-2.531484,2.184666,0.000000,1.000000,0.000000,50.000,0.187202,-0.664856,0.723134,64,1.00000,0.00873,0.00207,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,46,,-0.068873,0.852356,-1.448202,0.229188,0.285793,0.679110,0.000000,1.000000,0.000000,50.000,0.134168,-0.255030,0.957579,64,1.00000,0.00867,0.00716,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,47,,-0.839253,2.469541,-2.772132,1.511489,-0.862203,3.572099,0.000000,1.000000,0.000000,50.000,0.311703,-0.441782,0.841231,64,1.00000,0.01672,0.01381,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,48,,-0.864650,2.432789,-1.474022,-1.770829,1.547286,1.222810,0.000000,1.000000,0.000000,50.000,-0.304125,-0.297186,0.905090,64,1.00000,0.03047,0.01406,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,49,,-0.407964,1.947347,-1.237643,-0.600341,1.634739,1.353723,0.000000,1.000000,0.000000,50.000,-0.073504,-0.119442,0.990116,64,1.00000,0.02361,0.00676,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,50,,-0.479523,3.632061,-1.746831,-1.559775,1.883673,2.646896,0.000000,1.000000,0.000000,50.000,-0.222703,-0.360445,0.905805,64,1.00000,0.00287,0.00261,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,51,,-3.387218,0.289892,0.502063,0.249020,3.562942,0.762504,0.000000,1.000000,0.000000,50.000,0.742199,0.668068,0.053159,64,0.99976,0.03471,0.01557,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,52,,-3.241351,1.435003,-0.590180,0.367282,0.486213,1.539678,0.000000,1.000000,0.000000,50.000,0.839928,-0.220836,0.495735,64,1.00000,0.03571,0.00489,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,53,,-1.386771,0.936188,-0.708869,0.654494,1.097532,2.546861,0.000000,1.000000,0.000000,50.000,0.530735,0.041950,0.846499,64,1.00000,0.03438,0.02240,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,54,,-2.015910,1.121993,-0.911465,1.578437,0.392498,1.708162,0.000000,1.000000,0.000000,50.000,0.797486,-0.161855,0.581222,64,1.00000,0.01080,0.00612,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,55,,-2.463639,1.407617,0.245677,-2.487193,-0.936824,-3.274930,0.000000,1.000000,0.000000,50.000,-0.005568,-0.554261,-0.832324,64,0.99878,0.01735,0.00817,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,56,,-2.982977,2.724378,0.119012,-0.268247,-4.229763,-0.507987,0.000000,1.000000,0.000000,50.000,0.362373,-0.928268,-0.083694,64,1.00000,0.03753,0.02018,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,57,,-1.822303,2.210494,-0.247417,-0.208694,-0.108855,-0.202178,0.000000,1.000000,0.000000,50.000,0.571027,-0.820775,0.016009,64,1.00000,0.00265,0.00228,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,58,,-1.518060,3.397702,-0.620106,-1.536230,4.025045,-0.990600,0.000000,1.000000,0.000000,50.000,-0.024931,0.860784,-0.508359,64,0.18018,0.02003,0.01752,0,hit fraction too low,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,59,,-0.509119,0.152271,-0.840064,-1.948799,1.106296,-0.496498,0.000000,1.000000,0.000000,50.000,-0.817567,0.541773,0.195105,64,0.99976,0.01464,0.01152,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,60,,-1.101408,0.586761,-0.135243,-0.089175,0.188043,0.034468,0.000000,1.000000,0.000000,50.000,0.919303,-0.362113,0.154130,64,1.00000,0.01794,0.00990,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,61,,-1.151858,0.374269,0.169019,1.505793,-3.318081,-1.297873,0.000000,1.000000,0.000000,50.000,0.555995,-0.772459,-0.306882,64,1.00000,0.01688,0.00527,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,62,,-0.769793,0.340750,0.413400,1.562971,-1.630126,-1.029812,0.000000,1.000000,0.000000,50.000,0.690633,-0.583493,-0.427274,64,1.00000,0.01482,0.00921,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,hairball.obj,63,,-0.668136,1.320740,0.281900,0.448843,-0.721126,0.313181,0.000000,1.000000,0.000000,50.000,0.479879,-0.877232,0.013439,64,1.00000,0.01061,0.00715,0,median hit distance too short,15.914934
phase0_2026_09_01,fc3a28f,1,bistro.obj,0,,-30.302261,4.843651,-25.814114,-26.872831,3.671685,-21.053997,0.000000,1.000000,0.000000,50.000,0.573220,-0.195891,0.795641,64,1.00000,0.01231,0.00591,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,1,A,-27.255756,2.791340,-20.494650,-20.353291,3.207309,-18.569973,0.000000,1.000000,0.000000,50.000,0.961635,0.057952,0.268141,64,1.00000,0.06716,0.04762,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,2,,-27.813314,4.334575,-19.676039,-23.695465,15.605011,-9.563269,0.000000,1.000000,0.000000,50.000,0.262412,0.718215,0.644443,64,0.65918,0.06634,0.04203,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,3,,-22.430126,3.648182,-25.075693,-12.863524,7.266962,-10.015312,0.000000,1.000000,0.000000,50.000,0.525486,0.198777,0.827256,64,0.93604,0.06003,0.05643,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,4,,-22.373089,7.266655,-25.217609,-10.366301,7.190330,-9.789752,0.000000,1.000000,0.000000,50.000,0.614170,-0.003904,0.789164,64,1.00000,0.05803,0.05620,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,5,,-26.061008,8.312397,-22.372435,-1.264219,3.783032,-17.384857,0.000000,1.000000,0.000000,50.000,0.965015,-0.176269,0.194101,64,1.00000,0.00066,0.00058,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,6,,-22.920746,10.330245,-24.505077,3.536247,3.387208,-20.982838,0.000000,1.000000,0.000000,50.000,0.959327,-0.251754,0.127716,64,1.00000,0.07159,0.06265,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,7,,-28.196611,19.227274,-20.902540,-3.814796,19.567043,-20.290310,0.000000,1.000000,0.000000,50.000,0.999588,0.013930,0.025100,64,1.00000,0.00422,0.00105,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,8,,-28.438766,4.456234,-18.556496,-19.411318,9.701521,-5.154579,0.000000,1.000000,0.000000,50.000,0.531377,0.308750,0.788868,64,0.74976,0.07201,0.04432,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,9,,-28.999512,9.712831,-16.908258,-3.951880,3.088290,-4.720119,0.000000,1.000000,0.000000,50.000,0.874798,-0.231365,0.425675,64,1.00000,0.00241,0.00161,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,10,,-28.684065,16.156097,-16.113317,-13.032654,6.987457,4.079362,0.000000,1.000000,0.000000,50.000,0.576615,-0.337783,0.743921,64,1.00000,0.01498,0.00525,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,11,,-26.114355,6.648505,-13.213759,-1.291222,3.089643,-4.186936,0.000000,1.000000,0.000000,50.000,0.931375,-0.133530,0.338690,64,1.00000,0.14719,0.07716,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,12,,-19.909534,1.808275,-16.514532,-1.431796,5.485239,0.450972,0.000000,1.000000,0.000000,50.000,0.728818,0.145031,0.669171,64,1.00000,0.00022,0.00020,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,13,,-20.600807,3.655551,-17.698229,0.439977,0.279047,4.658979,0.000000,1.000000,0.000000,50.000,0.681235,-0.109321,0.723857,64,1.00000,0.00695,0.00602,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,14,,-20.391657,3.616987,-18.754993,-2.271941,3.239388,9.872861,0.000000,1.000000,0.000000,50.000,0.534782,-0.011144,0.844917,64,1.00000,0.05207,0.01517,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,15,,-19.883871,3.134103,-18.582655,7.506803,2.283725,7.345083,0.000000,1.000000,0.000000,50.000,0.726050,-0.022541,0.687272,64,1.00000,0.01835,0.01826,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,16,,-21.293812,3.763903,-17.677507,7.646072,7.240678,14.910975,0.000000,1.000000,0.000000,50.000,0.661907,0.079520,0.745357,64,0.99805,0.00869,0.00787,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,17,,-21.322567,3.589875,-17.377577,8.920168,10.433782,10.952499,0.000000,1.000000,0.000000,50.000,0.720054,0.162948,0.674515,64,1.00000,0.00762,0.00685,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,18,,-19.196737,1.764509,-16.323906,16.773514,10.469630,-31.636404,0.000000,1.000000,0.000000,50.000,0.898103,0.217349,-0.382322,64,1.00000,0.01428,0.00996,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,19,,-19.777115,1.978736,-15.801726,20.805241,24.209942,-29.708532,0.000000,1.000000,0.000000,50.000,0.839915,0.460109,-0.287823,64,1.00000,0.00090,0.00074,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,20,,-20.530121,4.033794,-15.522013,21.780224,17.504087,8.637518,0.000000,1.000000,0.000000,50.000,0.837001,0.266475,0.477934,64,0.90454,0.04452,0.02849,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,21,,-24.606720,4.761751,-11.689213,21.961803,3.243114,19.007881,0.000000,1.000000,0.000000,50.000,0.834614,-0.027217,0.550162,64,0.99902,0.17067,0.11289,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,22,,-19.985571,3.475356,-16.170410,33.118328,0.234954,20.336891,0.000000,1.000000,0.000000,50.000,0.823014,-0.050220,0.565797,64,1.00000,0.00025,0.00020,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,23,,-19.996635,3.429823,-6.497382,33.654221,3.243329,24.502125,0.000000,1.000000,0.000000,50.000,0.865853,-0.003010,0.500290,64,1.00000,0.17238,0.09226,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,24,,-21.367285,7.108475,-7.515807,46.102631,1.126678,27.087683,0.000000,1.000000,0.000000,50.000,0.887043,-0.078644,0.454940,64,1.00000,0.00514,0.00424,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,25,,-25.233746,8.908883,-13.343304,49.004051,3.256559,34.553265,0.000000,1.000000,0.000000,50.000,0.838576,-0.063848,0.541030,64,0.99902,0.21436,0.15825,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,26,,-22.956741,9.239395,-9.805849,61.105553,15.197155,19.862724,0.000000,1.000000,0.000000,50.000,0.940893,0.066684,0.332075,64,0.93335,0.15421,0.13938,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,27,,-25.682997,13.215450,-11.045485,-27.052946,5.311424,-21.927549,0.000000,1.000000,0.000000,50.000,-0.101333,-0.584650,-0.804932,64,1.00000,0.00206,0.00150,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,28,B,-23.676586,15.031267,-9.973138,-20.579361,3.206139,-18.589823,0.000000,1.000000,0.000000,50.000,0.207093,-0.790676,-0.576146,64,0.99780,0.11553,0.09298,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,29,,-1.050008,6.781709,-19.167072,-26.291937,15.806220,-12.658259,0.000000,1.000000,0.000000,50.000,-0.915042,0.327147,0.235950,64,1.00000,0.00790,0.00643,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,30,,-1.722585,1.686346,-16.408335,-12.735977,7.750315,-10.748655,0.000000,1.000000,0.000000,50.000,-0.798788,0.439813,0.410490,64,0.99219,0.03186,0.02517,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,31,C,-2.961967,4.534201,-17.522375,-4.600842,3.932216,-6.782835,0.000000,1.000000,0.000000,50.000,-0.150625,-0.055327,0.987042,64,0.94458,0.15148,0.09040,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,32,,-2.387169,3.450859,-17.788801,-1.086019,3.164273,-16.995821,0.000000,1.000000,0.000000,50.000,0.839200,-0.184839,0.511447,64,0.00000,0.00000,0.00000,0,eye and target too close,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,33,,-4.092728,7.219067,-16.175066,3.440120,3.261452,-20.898159,0.000000,1.000000,0.000000,50.000,0.774019,-0.406655,-0.485310,64,1.00000,0.09886,0.07037,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,34,,-17.786806,4.117472,-14.875733,-5.551562,13.853522,-15.860533,0.000000,1.000000,0.000000,50.000,0.780946,0.621428,-0.062857,64,1.00000,0.00105,0.00084,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,35,,-15.740569,1.814024,-11.617115,-13.856428,8.670713,2.499314,0.000000,1.000000,0.000000,50.000,0.119202,0.433796,0.893091,64,1.00000,0.00043,0.00041,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,36,,-15.131024,2.392656,-12.019336,-4.163789,3.221247,-4.584363,0.000000,1.000000,0.000000,50.000,0.826110,0.062414,0.560041,64,1.00000,0.00024,0.00021,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,37,,-14.822706,2.837164,-11.607430,-11.118547,2.692535,5.629105,0.000000,1.000000,0.000000,50.000,0.210098,-0.008203,0.977646,64,1.00000,0.00021,0.00020,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,38,,-14.371382,2.985175,-11.119328,-1.573068,3.346894,-3.361354,0.000000,1.000000,0.000000,50.000,0.854906,0.024162,0.518220,64,1.00000,0.02798,0.01698,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,39,,-10.662601,3.792355,-7.856025,-0.385040,4.147640,0.795349,0.000000,1.000000,0.000000,50.000,0.764769,0.026437,0.643762,64,1.00000,0.00021,0.00020,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,40,,-16.510815,8.889046,-14.387908,2.474321,1.130276,2.972761,0.000000,1.000000,0.000000,50.000,0.706541,-0.288746,0.646085,64,1.00000,0.00116,0.00070,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,41,,-12.945277,8.048160,-10.386507,-2.396431,3.184068,9.894661,0.000000,1.000000,0.000000,50.000,0.451340,-0.208114,0.867745,64,1.00000,0.14762,0.00255,0,near-field: eye pressed against a surface,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,42,,-8.827895,0.308810,-8.723375,7.084836,2.490965,7.064653,0.000000,1.000000,0.000000,50.000,0.706543,0.096890,0.701006,64,1.00000,0.00033,0.00033,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,43,,-2.810585,0.745429,-11.901690,7.655186,6.825084,14.917468,0.000000,1.000000,0.000000,50.000,0.355690,0.206624,0.911477,64,1.00000,0.04239,0.03598,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,44,,-5.418502,3.830365,-14.944493,7.615839,17.281942,13.896465,0.000000,1.000000,0.000000,50.000,0.379021,0.391153,0.838655,64,1.00000,0.00493,0.00337,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,45,,-5.145341,2.214757,-12.431275,16.780025,7.223021,-31.672049,0.000000,1.000000,0.000000,50.000,0.740785,0.169212,-0.650081,64,1.00000,0.12154,0.03476,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,46,,-5.402171,1.952532,-11.548593,19.884285,20.159473,-29.639717,0.000000,1.000000,0.000000,50.000,0.701810,0.505322,-0.502108,64,0.68579,0.12505,0.08944,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,47,,-5.618076,3.588815,-12.008818,23.373510,12.474020,10.177429,0.000000,1.000000,0.000000,50.000,0.771618,0.236482,0.590492,64,1.00000,0.00067,0.00050,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,48,,-10.207952,2.395158,-7.574065,21.899954,3.182202,18.991201,0.000000,1.000000,0.000000,50.000,0.770337,0.018883,0.637357,64,1.00000,0.00026,0.00020,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,49,,-10.160392,2.429067,-6.635323,32.618042,0.346148,16.867584,0.000000,1.000000,0.000000,50.000,0.875637,-0.042636,0.481084,64,0.99976,0.05754,0.04296,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,50,,-10.535647,2.886274,-7.071762,33.782455,3.232966,24.410011,0.000000,1.000000,0.000000,50.000,0.815228,0.006377,0.579105,64,1.00000,0.00054,0.00022,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,51,,-8.210310,4.145124,-11.653129,43.382504,1.105138,27.254644,0.000000,1.000000,0.000000,50.000,0.797532,-0.046993,0.601444,64,1.00000,0.06167,0.05877,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,52,,-6.830309,4.455308,-13.167597,48.931412,3.189270,34.772331,0.000000,1.000000,0.000000,50.000,0.758175,-0.017214,0.651824,64,1.00000,0.00619,0.00568,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,53,,-9.281833,4.336520,-10.170701,59.867229,11.563991,23.541937,0.000000,1.000000,0.000000,50.000,0.894923,0.093537,0.436307,64,1.00000,0.06271,0.06016,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,54,,-7.260392,4.354324,-7.585284,-27.010502,2.815793,-21.128265,0.000000,1.000000,0.000000,50.000,-0.823031,-0.064114,-0.564366,64,1.00000,0.02463,0.01980,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,55,,-9.205837,8.234237,-9.509404,-20.343985,3.190706,-18.578346,0.000000,1.000000,0.000000,50.000,-0.731663,-0.331309,-0.595738,64,1.00000,0.00437,0.00383,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,56,,-4.750288,8.424028,-14.484931,-21.735182,13.148693,-7.352617,0.000000,1.000000,0.000000,50.000,-0.893102,0.248433,0.375032,64,1.00000,0.01342,0.00993,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,57,,8.029823,2.935727,-31.544914,-14.058216,7.446733,-11.626869,0.000000,1.000000,0.000000,50.000,-0.734248,0.149954,0.662113,64,1.00000,0.01995,0.01357,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,58,,6.929849,1.140229,-31.415361,-7.735033,4.273379,-8.520513,0.000000,1.000000,0.000000,50.000,-0.535825,0.114479,0.836532,64,1.00000,0.00119,0.00110,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,59,,1.707559,0.974190,-26.043568,-1.394056,3.395799,-17.839527,0.000000,1.000000,0.000000,50.000,-0.340877,0.266142,0.901649,64,1.00000,0.01250,0.01141,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,60,,0.865463,0.765353,-21.962450,3.536636,3.090405,-20.692028,0.000000,1.000000,0.000000,50.000,0.709982,0.617985,0.337670,64,1.00000,0.05391,0.00425,0,near-field: eye pressed against a surface,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,61,,2.391428,5.029271,-23.211607,-2.496385,14.421581,-18.525858,0.000000,1.000000,0.000000,50.000,-0.422144,0.811183,0.404693,64,0.80347,0.01977,0.01161,0,median hit distance too short,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,62,,7.754573,0.808999,-26.219521,-13.416288,7.086240,2.647577,0.000000,1.000000,0.000000,50.000,-0.582506,0.172715,0.794264,64,0.91406,0.21878,0.04699,1,,161.551651
phase0_2026_09_01,fc3a28f,1,bistro.obj,63,,6.092355,3.474333,-28.067402,-4.199446,3.110333,-4.690805,0.000000,1.000000,0.000000,50.000,-0.402898,-0.014250,0.915134,64,0.99316,0.13120,0.07613,1,,161.551651
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,0,A,-21.493711,4.492008,5.214732,6.035697,1.005987,-2.644687,0.000000,1.000000,0.000000,50.000,0.954530,-0.120871,-0.272511,64,0.98999,0.26007,0.19229,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,1,,8.476574,2.205222,-2.850077,8.264743,0.843391,-2.047327,0.000000,1.000000,0.000000,50.000,-0.132814,-0.853840,0.503308,64,1.00000,0.02154,0.00544,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,2,,7.239108,0.237839,-1.097986,7.989927,0.829301,-1.279687,0.000000,1.000000,0.000000,50.000,0.771718,0.607925,-0.186758,64,0.00000,0.00000,0.00000,0,eye and target too close,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,3,,6.861922,0.752756,-1.975693,10.090433,0.374827,0.086344,0.000000,1.000000,0.000000,50.000,0.838698,-0.098178,0.535673,64,1.00000,0.01276,0.01037,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,4,,7.815649,0.629800,-1.987681,11.221000,0.822341,-1.611680,0.000000,1.000000,0.000000,50.000,0.992393,0.056111,0.109575,64,1.00000,0.01068,0.00799,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,5,B,7.616316,1.127964,-1.516448,7.700650,3.454993,-1.740410,0.000000,0.000000,1.000000,50.000,0.036051,0.994753,-0.095739,64,1.00000,0.05695,0.02843,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,6,,8.034843,0.766413,-1.857540,8.222693,5.587287,-0.065990,0.000000,1.000000,0.000000,50.000,0.036501,0.936741,0.348115,64,1.00000,0.00060,0.00056,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,7,,7.951912,1.124105,-1.925723,9.440090,6.227830,-3.040867,0.000000,1.000000,0.000000,50.000,0.273967,0.939573,-0.205293,64,1.00000,0.05785,0.03774,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,8,,8.004164,1.123341,-1.945507,7.595304,6.468650,-0.465515,0.000000,0.000000,1.000000,50.000,-0.073517,0.961134,0.266116,64,1.00000,0.05693,0.02850,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,9,,7.598773,1.067477,-1.428095,10.508034,6.396357,0.182021,0.000000,1.000000,0.000000,50.000,0.463171,0.848388,0.256340,64,0.98853,0.05845,0.04148,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,10,,7.851165,0.878289,-1.257659,6.562730,10.939466,-2.032415,0.000000,0.000000,1.000000,50.000,-0.126654,0.989019,-0.076159,64,1.00000,0.06049,0.05710,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,11,,8.230595,0.794096,-1.595932,6.310137,0.350577,3.374213,0.000000,1.000000,0.000000,50.000,-0.359186,-0.082952,0.929572,64,1.00000,0.00169,0.00072,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,12,,8.309569,0.929799,-1.432751,6.644710,0.451830,8.771853,0.000000,1.000000,0.000000,50.000,-0.160847,-0.046178,0.985898,64,1.00000,0.06025,0.00911,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,13,,8.269375,0.254838,-2.606987,8.603287,0.421911,9.826664,0.000000,1.000000,0.000000,50.000,0.026843,0.013431,0.999549,64,1.00000,0.02362,0.00332,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,14,,8.299133,0.769708,-1.855242,8.985253,0.501717,4.973510,0.000000,1.000000,0.000000,50.000,0.099896,-0.039018,0.994233,64,1.00000,0.00862,0.00083,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,15,,8.091148,0.893198,-1.860070,8.420880,0.772058,7.767517,0.000000,1.000000,0.000000,50.000,0.034226,-0.012574,0.999335,64,1.00000,0.00202,0.00189,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,16,,8.250199,1.130296,-1.795655,12.133133,-0.101192,2.801063,0.000000,1.000000,0.000000,50.000,0.632199,-0.200504,0.748413,64,1.00000,0.02695,0.02417,0,median hit distance too short,75.647339
