run_id,scene,ray_distribution,score_a,score_b,win_rate_a,win_rate_b,delta,delta_ci_lo,delta_ci_hi,a_beats_b,bootstrap_resamples,bootstrap_seed,cluster_unit,cluster_population,pairing
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional,primitive_count,0.539818,0.531485,0.008333,0.003535,0.012921,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_min_fill,directional_mean_fill,0.522560,0.585341,-0.062781,-0.066342,-0.058790,no,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_min_fill,box_projected_ratio,0.522560,0.461943,0.060618,0.056064,0.064964,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,box_projected_ratio,0.585341,0.461943,0.123399,0.118345,0.128320,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,directional,0.585341,0.539818,0.045523,0.042431,0.048679,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_min_fill,directional,0.522560,0.539818,-0.017258,-0.020922,-0.013811,no,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,surface_density,0.585341,0.536983,0.048358,0.045593,0.051158,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,primitive_count,0.585341,0.531485,0.053856,0.049549,0.058247,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_min_fill,surface_density,0.522560,0.536983,-0.014423,-0.018311,-0.010336,no,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,fill_mean_exp,0.585341,0.547186,0.038155,0.035992,0.040486,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,fill_min_clamp,directional_min_fill,0.543009,0.522560,0.020449,0.018942,0.021925,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,fill_min_clamp,0.585341,0.543009,0.042332,0.038484,0.046136,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,fill_mean_exp,directional_min_fill,0.547186,0.522560,0.024626,0.021555,0.027927,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,fill_mean_clamp_a0,fill_min_clamp,0.551040,0.543009,0.008031,0.004666,0.011546,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,fill_mean_clamp_a0,0.585341,0.551040,0.034301,0.031678,0.036789,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,fill_mean_clamp_a05,0.585341,0.579509,0.005832,0.004254,0.007365,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,directional_mean_fill,fill_mean_clamp_a2,0.585341,0.582754,0.002587,0.000695,0.004572,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,intel-sponza.obj,shadow_ao,fill_mean_clamp_a0,surface_density,0.551040,0.536983,0.014057,0.010750,0.017707,yes,1000,0xD1A70000D1A70000,ray,585026,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional,box_projected_ratio,0.586093,0.514511,0.071583,0.068219,0.075142,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional,surface_density,0.586093,0.589066,-0.002972,-0.004832,-0.001148,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional,primitive_count,0.586093,0.475453,0.110641,0.105917,0.115000,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_min_fill,directional_mean_fill,0.536816,0.600463,-0.063648,-0.066908,-0.059978,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_min_fill,box_projected_ratio,0.536816,0.514511,0.022305,0.018852,0.025767,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,box_projected_ratio,0.600463,0.514511,0.085953,0.081824,0.089916,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,directional,0.600463,0.586093,0.014370,0.011485,0.017177,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_min_fill,directional,0.536816,0.586093,-0.049278,-0.052399,-0.046304,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,surface_density,0.600463,0.589066,0.011398,0.008448,0.014173,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,primitive_count,0.600463,0.475453,0.125011,0.120281,0.129852,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_min_fill,surface_density,0.536816,0.589066,-0.052250,-0.054953,-0.049654,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,fill_mean_exp,0.600463,0.566902,0.033561,0.031007,0.036152,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,fill_min_clamp,directional_min_fill,0.562539,0.536816,0.025723,0.023750,0.027707,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,fill_min_clamp,0.600463,0.562539,0.037924,0.034393,0.041418,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,fill_mean_exp,directional_min_fill,0.566902,0.536816,0.030087,0.027670,0.032594,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,fill_mean_clamp_a0,fill_min_clamp,0.545689,0.562539,-0.016850,-0.020246,-0.013665,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,fill_mean_clamp_a0,0.600463,0.545689,0.054774,0.051245,0.058480,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,fill_mean_clamp_a05,0.600463,0.589979,0.010484,0.008393,0.012420,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,directional_mean_fill,fill_mean_clamp_a2,0.600463,0.597327,0.003136,0.001389,0.004872,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,diffuse_1,fill_mean_clamp_a0,surface_density,0.545689,0.589066,-0.043377,-0.046694,-0.039956,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional,box_projected_ratio,0.583821,0.490863,0.092957,0.091860,0.094024,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional,surface_density,0.583821,0.575957,0.007864,0.007373,0.008319,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional,primitive_count,0.583821,0.476656,0.107165,0.106037,0.108366,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_min_fill,directional_mean_fill,0.517482,0.624799,-0.107317,-0.108391,-0.106246,no,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_min_fill,box_projected_ratio,0.517482,0.490863,0.026619,0.025424,0.027839,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,box_projected_ratio,0.624799,0.490863,0.133935,0.132756,0.135334,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,directional,0.624799,0.583821,0.040978,0.040157,0.041869,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_min_fill,directional,0.517482,0.583821,-0.066339,-0.067243,-0.065394,no,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,surface_density,0.624799,0.575957,0.048842,0.048007,0.049766,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,primitive_count,0.624799,0.476656,0.148143,0.146871,0.149552,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_min_fill,surface_density,0.517482,0.575957,-0.058474,-0.059458,-0.057540,no,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,fill_mean_exp,0.624799,0.571534,0.053265,0.052520,0.054018,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,fill_min_clamp,directional_min_fill,0.553177,0.517482,0.035695,0.035107,0.036292,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,fill_min_clamp,0.624799,0.553177,0.071621,0.070522,0.072731,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,fill_mean_exp,directional_min_fill,0.571534,0.517482,0.054052,0.053187,0.054893,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,fill_mean_clamp_a0,fill_min_clamp,0.592155,0.553177,0.038977,0.038083,0.039893,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,fill_mean_clamp_a0,0.624799,0.592155,0.032644,0.031751,0.033504,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,fill_mean_clamp_a05,0.624799,0.621021,0.003778,0.003348,0.004240,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,directional_mean_fill,fill_mean_clamp_a2,0.624799,0.620785,0.004014,0.003607,0.004412,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,incoherent,fill_mean_clamp_a0,surface_density,0.592155,0.575957,0.016198,0.015227,0.017184,yes,1000,0xD1A70000D1A70000,ray,524288,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional,box_projected_ratio,0.596548,0.557268,0.039280,0.024778,0.052869,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional,surface_density,0.596548,0.593611,0.002937,-0.001169,0.006911,inconclusive,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional,primitive_count,0.596548,0.400087,0.196462,0.178936,0.213337,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_min_fill,directional_mean_fill,0.529527,0.641458,-0.111931,-0.126657,-0.097808,no,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_min_fill,box_projected_ratio,0.529527,0.557268,-0.027741,-0.045297,-0.010009,no,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,box_projected_ratio,0.641458,0.557268,0.084190,0.063145,0.106555,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,directional,0.641458,0.596548,0.044910,0.033012,0.058663,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_min_fill,directional,0.529527,0.596548,-0.067021,-0.079967,-0.053266,no,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,surface_density,0.641458,0.593611,0.047847,0.034751,0.060995,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,primitive_count,0.641458,0.400087,0.241371,0.221634,0.261548,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_min_fill,surface_density,0.529527,0.593611,-0.064084,-0.078168,-0.051006,no,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,fill_mean_exp,0.641458,0.601572,0.039886,0.028510,0.051373,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,fill_min_clamp,directional_min_fill,0.563975,0.529527,0.034448,0.025899,0.043695,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,fill_min_clamp,0.641458,0.563975,0.077483,0.061074,0.093678,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,fill_mean_exp,directional_min_fill,0.601572,0.529527,0.072045,0.060051,0.084606,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,fill_mean_clamp_a0,fill_min_clamp,0.583416,0.563975,0.019441,0.005534,0.034284,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,fill_mean_clamp_a0,0.641458,0.583416,0.058042,0.044387,0.071888,yes,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,fill_mean_clamp_a05,0.641458,0.636094,0.005364,-0.000114,0.011180,inconclusive,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,directional_mean_fill,fill_mean_clamp_a2,0.641458,0.640544,0.000914,-0.004581,0.006669,inconclusive,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,primary,fill_mean_clamp_a0,surface_density,0.583416,0.593611,-0.010195,-0.024431,0.003647,inconclusive,1000,0xD1A70000D1A70000,ray,16384,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional,box_projected_ratio,0.580947,0.423242,0.157704,0.152953,0.162691,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional,surface_density,0.580947,0.561213,0.019734,0.017401,0.022074,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional,primitive_count,0.580947,0.478020,0.102927,0.096966,0.109203,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_min_fill,directional_mean_fill,0.529027,0.626080,-0.097053,-0.102663,-0.091891,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_min_fill,box_projected_ratio,0.529027,0.423242,0.105784,0.100640,0.111050,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,box_projected_ratio,0.626080,0.423242,0.202837,0.196618,0.209403,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,directional,0.626080,0.580947,0.045133,0.040844,0.049451,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_min_fill,directional,0.529027,0.580947,-0.051920,-0.056171,-0.047818,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,surface_density,0.626080,0.561213,0.064866,0.060522,0.069036,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,primitive_count,0.626080,0.478020,0.148060,0.141697,0.154931,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_min_fill,surface_density,0.529027,0.561213,-0.032186,-0.036107,-0.028392,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,fill_mean_exp,0.626080,0.547669,0.078411,0.074999,0.082119,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,fill_min_clamp,directional_min_fill,0.607694,0.529027,0.078667,0.075362,0.082163,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,fill_min_clamp,0.626080,0.607694,0.018386,0.012950,0.023816,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,fill_mean_exp,directional_min_fill,0.547669,0.529027,0.018642,0.015014,0.022526,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,fill_mean_clamp_a0,fill_min_clamp,0.522908,0.607694,-0.084786,-0.090046,-0.079947,no,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,fill_mean_clamp_a0,0.626080,0.522908,0.103172,0.098103,0.108638,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,fill_mean_clamp_a05,0.626080,0.606015,0.020065,0.017297,0.022619,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,directional_mean_fill,fill_mean_clamp_a2,0.626080,0.620314,0.005765,0.004029,0.007397,yes,1000,0xD1A70000D1A70000,ray,255358,paired
e2e4_2026_09_02,san-miguel.obj,shadow_ao,fill_mean_clamp_a0,surface_density,0.522908,0.561213,-0.038305,-0.043633,-0.032857,no,1000,0xD1A70000D1A70000,ray,255358,paired
